,0,1,2,3,ENST,5,6,7,8,PhyloP
348,11,31793548,31793549,P26367,ENST00000241001,-,11,31793548,31793549,2.471
349,11,31793549,31793550,P26367,ENST00000241001,-,11,31793549,31793550,8.794
350,11,31793550,31793551,P26367,ENST00000241001,-,11,31793550,31793551,6.333
351,11,31793551,31793552,P26367,ENST00000241001,-,11,31793551,31793552,1.924
352,11,31793552,31793553,P26367,ENST00000241001,-,11,31793552,31793553,4.72
353,11,31793651,31793652,P26367,ENST00000241001,-,11,31793651,31793652,8.901
354,11,31793652,31793653,P26367,ENST00000241001,-,11,31793652,31793653,-1.02
355,11,31793653,31793654,P26367,ENST00000241001,-,11,31793653,31793654,8.794
356,11,31793654,31793655,P26367,ENST00000241001,-,11,31793654,31793655,8.794
357,11,31793655,31793656,P26367,ENST00000241001,-,11,31793655,31793656,-4.716
358,11,31793656,31793657,P26367,ENST00000241001,-,11,31793656,31793657,8.794
359,11,31793657,31793658,P26367,ENST00000241001,-,11,31793657,31793658,6.359
360,11,31793658,31793659,P26367,ENST00000241001,-,11,31793658,31793659,2.926
361,11,31793659,31793660,P26367,ENST00000241001,-,11,31793659,31793660,4.936
362,11,31793660,31793661,P26367,ENST00000241001,-,11,31793660,31793661,4.745
363,11,31793661,31793662,P26367,ENST00000241001,-,11,31793661,31793662,2.448
364,11,31793662,31793663,P26367,ENST00000241001,-,11,31793662,31793663,8.794
365,11,31793663,31793664,P26367,ENST00000241001,-,11,31793663,31793664,8.794
366,11,31793664,31793665,P26367,ENST00000241001,-,11,31793664,31793665,-0.093
367,11,31793665,31793666,P26367,ENST00000241001,-,11,31793665,31793666,6.359
368,11,31793666,31793667,P26367,ENST00000241001,-,11,31793666,31793667,8.794
369,11,31793667,31793668,P26367,ENST00000241001,-,11,31793667,31793668,-0.033
370,11,31793668,31793669,P26367,ENST00000241001,-,11,31793668,31793669,8.794
371,11,31793669,31793670,P26367,ENST00000241001,-,11,31793669,31793670,8.794
372,11,31793670,31793671,P26367,ENST00000241001,-,11,31793670,31793671,1.793
373,11,31793671,31793672,P26367,ENST00000241001,-,11,31793671,31793672,4.721
374,11,31793672,31793673,P26367,ENST00000241001,-,11,31793672,31793673,4.745
375,11,31793673,31793674,P26367,ENST00000241001,-,11,31793673,31793674,-1.39
376,11,31793674,31793675,P26367,ENST00000241001,-,11,31793674,31793675,8.794
377,11,31793675,31793676,P26367,ENST00000241001,-,11,31793675,31793676,8.794
378,11,31793676,31793677,P26367,ENST00000241001,-,11,31793676,31793677,-1.026
379,11,31793677,31793678,P26367,ENST00000241001,-,11,31793677,31793678,6.359
380,11,31793678,31793679,P26367,ENST00000241001,-,11,31793678,31793679,8.794
381,11,31793679,31793680,P26367,ENST00000241001,-,11,31793679,31793680,2.457
382,11,31793680,31793681,P26367,ENST00000241001,-,11,31793680,31793681,6.359
383,11,31793681,31793682,P26367,ENST00000241001,-,11,31793681,31793682,6.333
384,11,31793682,31793683,P26367,ENST00000241001,-,11,31793682,31793683,2.944
385,11,31793683,31793684,P26367,ENST00000241001,-,11,31793683,31793684,6.333
386,11,31793684,31793685,P26367,ENST00000241001,-,11,31793684,31793685,8.901
387,11,31793685,31793686,P26367,ENST00000241001,-,11,31793685,31793686,0.499
388,11,31793686,31793687,P26367,ENST00000241001,-,11,31793686,31793687,8.901
389,11,31793687,31793688,P26367,ENST00000241001,-,11,31793687,31793688,6.359
390,11,31793688,31793689,P26367,ENST00000241001,-,11,31793688,31793689,2.411
391,11,31793689,31793690,P26367,ENST00000241001,-,11,31793689,31793690,8.794
392,11,31793690,31793691,P26367,ENST00000241001,-,11,31793690,31793691,3.741
393,11,31793691,31793692,P26367,ENST00000241001,-,11,31793691,31793692,1.825
394,11,31793692,31793693,P26367,ENST00000241001,-,11,31793692,31793693,8.901
395,11,31793693,31793694,P26367,ENST00000241001,-,11,31793693,31793694,4.744
396,11,31793694,31793695,P26367,ENST00000241001,-,11,31793694,31793695,7.027
397,11,31793695,31793696,P26367,ENST00000241001,-,11,31793695,31793696,6.333
398,11,31793696,31793697,P26367,ENST00000241001,-,11,31793696,31793697,6.333
399,11,31793697,31793698,P26367,ENST00000241001,-,11,31793697,31793698,0.404
400,11,31793698,31793699,P26367,ENST00000241001,-,11,31793698,31793699,8.901
401,11,31793699,31793700,P26367,ENST00000241001,-,11,31793699,31793700,6.359
402,11,31793700,31793701,P26367,ENST00000241001,-,11,31793700,31793701,1.567
403,11,31793701,31793702,P26367,ENST00000241001,-,11,31793701,31793702,8.901
404,11,31793702,31793703,P26367,ENST00000241001,-,11,31793702,31793703,6.359
405,11,31793703,31793704,P26367,ENST00000241001,-,11,31793703,31793704,2.974
406,11,31793704,31793705,P26367,ENST00000241001,-,11,31793704,31793705,8.901
407,11,31793705,31793706,P26367,ENST00000241001,-,11,31793705,31793706,6.359
408,11,31793706,31793707,P26367,ENST00000241001,-,11,31793706,31793707,7.029
409,11,31793707,31793708,P26367,ENST00000241001,-,11,31793707,31793708,6.333
410,11,31793708,31793709,P26367,ENST00000241001,-,11,31793708,31793709,6.359
411,11,31793709,31793710,P26367,ENST00000241001,-,11,31793709,31793710,-2.036
412,11,31793710,31793711,P26367,ENST00000241001,-,11,31793710,31793711,8.794
413,11,31793711,31793712,P26367,ENST00000241001,-,11,31793711,31793712,8.794
414,11,31793712,31793713,P26367,ENST00000241001,-,11,31793712,31793713,-0.886
415,11,31793713,31793714,P26367,ENST00000241001,-,11,31793713,31793714,6.333
416,11,31793714,31793715,P26367,ENST00000241001,-,11,31793714,31793715,3.751
417,11,31793715,31793716,P26367,ENST00000241001,-,11,31793715,31793716,-0.88
418,11,31793716,31793717,P26367,ENST00000241001,-,11,31793716,31793717,6.359
419,11,31793717,31793718,P26367,ENST00000241001,-,11,31793717,31793718,8.794
420,11,31793718,31793719,P26367,ENST00000241001,-,11,31793718,31793719,1.997
421,11,31793719,31793720,P26367,ENST00000241001,-,11,31793719,31793720,8.901
422,11,31793720,31793721,P26367,ENST00000241001,-,11,31793720,31793721,6.359
423,11,31793721,31793722,P26367,ENST00000241001,-,11,31793721,31793722,-0.132
424,11,31793722,31793723,P26367,ENST00000241001,-,11,31793722,31793723,8.794
425,11,31793723,31793724,P26367,ENST00000241001,-,11,31793723,31793724,7.02
426,11,31793724,31793725,P26367,ENST00000241001,-,11,31793724,31793725,0.038
427,11,31793725,31793726,P26367,ENST00000241001,-,11,31793725,31793726,8.794
428,11,31793726,31793727,P26367,ENST00000241001,-,11,31793726,31793727,4.745
429,11,31793727,31793728,P26367,ENST00000241001,-,11,31793727,31793728,2.876
430,11,31793728,31793729,P26367,ENST00000241001,-,11,31793728,31793729,1.778
431,11,31793729,31793730,P26367,ENST00000241001,-,11,31793729,31793730,3.73
432,11,31793730,31793731,P26367,ENST00000241001,-,11,31793730,31793731,7.035
433,11,31793731,31793732,P26367,ENST00000241001,-,11,31793731,31793732,8.901
434,11,31793732,31793733,P26367,ENST00000241001,-,11,31793732,31793733,3.751
435,11,31793733,31793734,P26367,ENST00000241001,-,11,31793733,31793734,1.191
436,11,31793734,31793735,P26367,ENST00000241001,-,11,31793734,31793735,8.794
437,11,31793735,31793736,P26367,ENST00000241001,-,11,31793735,31793736,8.901
438,11,31793736,31793737,P26367,ENST00000241001,-,11,31793736,31793737,4.173
439,11,31793737,31793738,P26367,ENST00000241001,-,11,31793737,31793738,6.359
440,11,31793738,31793739,P26367,ENST00000241001,-,11,31793738,31793739,8.794
441,11,31793739,31793740,P26367,ENST00000241001,-,11,31793739,31793740,1.482
442,11,31793740,31793741,P26367,ENST00000241001,-,11,31793740,31793741,8.901
443,11,31793741,31793742,P26367,ENST00000241001,-,11,31793741,31793742,2.953
444,11,31793742,31793743,P26367,ENST00000241001,-,11,31793742,31793743,0.112
445,11,31793743,31793744,P26367,ENST00000241001,-,11,31793743,31793744,8.901
446,11,31793744,31793745,P26367,ENST00000241001,-,11,31793744,31793745,2.477
447,11,31793745,31793746,P26367,ENST00000241001,-,11,31793745,31793746,5.949
448,11,31793746,31793747,P26367,ENST00000241001,-,11,31793746,31793747,6.359
449,11,31793747,31793748,P26367,ENST00000241001,-,11,31793747,31793748,8.794
450,11,31793748,31793749,P26367,ENST00000241001,-,11,31793748,31793749,0.347
451,11,31793749,31793750,P26367,ENST00000241001,-,11,31793749,31793750,6.359
452,11,31793750,31793751,P26367,ENST00000241001,-,11,31793750,31793751,6.359
453,11,31793751,31793752,P26367,ENST00000241001,-,11,31793751,31793752,3.602
454,11,31793752,31793753,P26367,ENST00000241001,-,11,31793752,31793753,8.901
455,11,31793753,31793754,P26367,ENST00000241001,-,11,31793753,31793754,1.055
456,11,31793754,31793755,P26367,ENST00000241001,-,11,31793754,31793755,1.697
457,11,31793755,31793756,P26367,ENST00000241001,-,11,31793755,31793756,6.333
458,11,31793756,31793757,P26367,ENST00000241001,-,11,31793756,31793757,3.477
459,11,31793757,31793758,P26367,ENST00000241001,-,11,31793757,31793758,0.514
460,11,31793758,31793759,P26367,ENST00000241001,-,11,31793758,31793759,6.359
461,11,31793759,31793760,P26367,ENST00000241001,-,11,31793759,31793760,6.359
462,11,31793760,31793761,P26367,ENST00000241001,-,11,31793760,31793761,0.106
463,11,31793761,31793762,P26367,ENST00000241001,-,11,31793761,31793762,6.359
464,11,31793762,31793763,P26367,ENST00000241001,-,11,31793762,31793763,8.901
465,11,31793763,31793764,P26367,ENST00000241001,-,11,31793763,31793764,2.579
466,11,31793764,31793765,P26367,ENST00000241001,-,11,31793764,31793765,6.359
467,11,31793765,31793766,P26367,ENST00000241001,-,11,31793765,31793766,8.901
468,11,31793766,31793767,P26367,ENST00000241001,-,11,31793766,31793767,0.297
469,11,31793767,31793768,P26367,ENST00000241001,-,11,31793767,31793768,8.901
470,11,31793768,31793769,P26367,ENST00000241001,-,11,31793768,31793769,1.009
471,11,31793769,31793770,P26367,ENST00000241001,-,11,31793769,31793770,2.39
472,11,31793770,31793771,P26367,ENST00000241001,-,11,31793770,31793771,8.901
473,11,31793771,31793772,P26367,ENST00000241001,-,11,31793771,31793772,3.736
474,11,31793772,31793773,P26367,ENST00000241001,-,11,31793772,31793773,8.901
475,11,31793773,31793774,P26367,ENST00000241001,-,11,31793773,31793774,8.901
476,11,31793774,31793775,P26367,ENST00000241001,-,11,31793774,31793775,6.333
477,11,31793775,31793776,P26367,ENST00000241001,-,11,31793775,31793776,0.844
478,11,31793776,31793777,P26367,ENST00000241001,-,11,31793776,31793777,6.359
479,11,31793777,31793778,P26367,ENST00000241001,-,11,31793777,31793778,6.359
480,11,31793778,31793779,P26367,ENST00000241001,-,11,31793778,31793779,4.126
481,11,31793779,31793780,P26367,ENST00000241001,-,11,31793779,31793780,8.794
482,11,31793780,31793781,P26367,ENST00000241001,-,11,31793780,31793781,8.901
483,11,31793781,31793782,P26367,ENST00000241001,-,11,31793781,31793782,3.636
484,11,31793782,31793783,P26367,ENST00000241001,-,11,31793782,31793783,8.901
485,11,31793783,31793784,P26367,ENST00000241001,-,11,31793783,31793784,2.966
486,11,31793784,31793785,P26367,ENST00000241001,-,11,31793784,31793785,1.897
487,11,31793785,31793786,P26367,ENST00000241001,-,11,31793785,31793786,8.901
488,11,31793786,31793787,P26367,ENST00000241001,-,11,31793786,31793787,3.235
489,11,31793787,31793788,P26367,ENST00000241001,-,11,31793787,31793788,2.473
490,11,31793788,31793789,P26367,ENST00000241001,-,11,31793788,31793789,6.359
491,11,31793789,31793790,P26367,ENST00000241001,-,11,31793789,31793790,6.359
492,11,31793790,31793791,P26367,ENST00000241001,-,11,31793790,31793791,-0.087
493,11,31793791,31793792,P26367,ENST00000241001,-,11,31793791,31793792,8.794
494,11,31793792,31793793,P26367,ENST00000241001,-,11,31793792,31793793,6.333
495,11,31793793,31793794,P26367,ENST00000241001,-,11,31793793,31793794,4.712
496,11,31793794,31793795,P26367,ENST00000241001,-,11,31793794,31793795,6.327
497,11,31793795,31793796,P26367,ENST00000241001,-,11,31793795,31793796,6.327
498,11,31793796,31793797,P26367,ENST00000241001,-,11,31793796,31793797,8.892
499,11,31793797,31793798,P26367,ENST00000241001,-,11,31793797,31793798,8.892
500,11,31793798,31793799,P26367,ENST00000241001,-,11,31793798,31793799,6.327
501,11,31793799,31793800,P26367,ENST00000241001,-,11,31793799,31793800,-0.181
502,11,31793800,31793801,P26367,ENST00000241001,-,11,31793800,31793801,6.327
503,11,31793801,31793802,P26367,ENST00000241001,-,11,31793801,31793802,8.892
504,11,31794031,31794032,P26367,ENST00000241001,-,11,31794031,31794032,8.901
505,11,31794032,31794033,P26367,ENST00000241001,-,11,31794032,31794033,6.359
506,11,31794033,31794034,P26367,ENST00000241001,-,11,31794033,31794034,8.794
507,11,31794034,31794035,P26367,ENST00000241001,-,11,31794034,31794035,4.734
508,11,31794035,31794036,P26367,ENST00000241001,-,11,31794035,31794036,6.333
509,11,31794036,31794037,P26367,ENST00000241001,-,11,31794036,31794037,6.359
510,11,31794037,31794038,P26367,ENST00000241001,-,11,31794037,31794038,1.432
511,11,31794038,31794039,P26367,ENST00000241001,-,11,31794038,31794039,8.901
512,11,31794039,31794040,P26367,ENST00000241001,-,11,31794039,31794040,6.359
513,11,31794040,31794041,P26367,ENST00000241001,-,11,31794040,31794041,-0.051
514,11,31794041,31794042,P26367,ENST00000241001,-,11,31794041,31794042,8.794
515,11,31794042,31794043,P26367,ENST00000241001,-,11,31794042,31794043,8.901
516,11,31794043,31794044,P26367,ENST00000241001,-,11,31794043,31794044,2.327
517,11,31794044,31794045,P26367,ENST00000241001,-,11,31794044,31794045,6.359
518,11,31794045,31794046,P26367,ENST00000241001,-,11,31794045,31794046,8.901
519,11,31794046,31794047,P26367,ENST00000241001,-,11,31794046,31794047,-0.822
520,11,31794047,31794048,P26367,ENST00000241001,-,11,31794047,31794048,8.794
521,11,31794048,31794049,P26367,ENST00000241001,-,11,31794048,31794049,8.794
522,11,31794049,31794050,P26367,ENST00000241001,-,11,31794049,31794050,0.175
523,11,31794050,31794051,P26367,ENST00000241001,-,11,31794050,31794051,6.333
524,11,31794051,31794052,P26367,ENST00000241001,-,11,31794051,31794052,7.032
525,11,31794052,31794053,P26367,ENST00000241001,-,11,31794052,31794053,1.479
526,11,31794053,31794054,P26367,ENST00000241001,-,11,31794053,31794054,6.359
527,11,31794054,31794055,P26367,ENST00000241001,-,11,31794054,31794055,8.901
528,11,31794055,31794056,P26367,ENST00000241001,-,11,31794055,31794056,0.798
529,11,31794056,31794057,P26367,ENST00000241001,-,11,31794056,31794057,6.333
530,11,31794057,31794058,P26367,ENST00000241001,-,11,31794057,31794058,6.359
531,11,31794058,31794059,P26367,ENST00000241001,-,11,31794058,31794059,2.985
532,11,31794059,31794060,P26367,ENST00000241001,-,11,31794059,31794060,6.359
533,11,31794060,31794061,P26367,ENST00000241001,-,11,31794060,31794061,6.359
534,11,31794061,31794062,P26367,ENST00000241001,-,11,31794061,31794062,4.011
535,11,31794062,31794063,P26367,ENST00000241001,-,11,31794062,31794063,8.794
536,11,31794063,31794064,P26367,ENST00000241001,-,11,31794063,31794064,8.901
537,11,31794064,31794065,P26367,ENST00000241001,-,11,31794064,31794065,-3.661
538,11,31794065,31794066,P26367,ENST00000241001,-,11,31794065,31794066,8.794
539,11,31794066,31794067,P26367,ENST00000241001,-,11,31794066,31794067,8.901
540,11,31794067,31794068,P26367,ENST00000241001,-,11,31794067,31794068,3.746
541,11,31794068,31794069,P26367,ENST00000241001,-,11,31794068,31794069,6.333
542,11,31794069,31794070,P26367,ENST00000241001,-,11,31794069,31794070,4.19
543,11,31794070,31794071,P26367,ENST00000241001,-,11,31794070,31794071,6.359
544,11,31794071,31794072,P26367,ENST00000241001,-,11,31794071,31794072,8.901
545,11,31794072,31794073,P26367,ENST00000241001,-,11,31794072,31794073,6.359
546,11,31794073,31794074,P26367,ENST00000241001,-,11,31794073,31794074,1.401
547,11,31794074,31794075,P26367,ENST00000241001,-,11,31794074,31794075,6.359
548,11,31794075,31794076,P26367,ENST00000241001,-,11,31794075,31794076,8.901
549,11,31794076,31794077,P26367,ENST00000241001,-,11,31794076,31794077,0.385
550,11,31794077,31794078,P26367,ENST00000241001,-,11,31794077,31794078,8.901
551,11,31794078,31794079,P26367,ENST00000241001,-,11,31794078,31794079,5.823
552,11,31794079,31794080,P26367,ENST00000241001,-,11,31794079,31794080,0.973
553,11,31794080,31794081,P26367,ENST00000241001,-,11,31794080,31794081,8.794
554,11,31794081,31794082,P26367,ENST00000241001,-,11,31794081,31794082,8.901
555,11,31794082,31794083,P26367,ENST00000241001,-,11,31794082,31794083,2.159
556,11,31794083,31794084,P26367,ENST00000241001,-,11,31794083,31794084,6.333
557,11,31794084,31794085,P26367,ENST00000241001,-,11,31794084,31794085,6.333
558,11,31794085,31794086,P26367,ENST00000241001,-,11,31794085,31794086,3.577
559,11,31794086,31794087,P26367,ENST00000241001,-,11,31794086,31794087,6.333
560,11,31794087,31794088,P26367,ENST00000241001,-,11,31794087,31794088,8.901
561,11,31794088,31794089,P26367,ENST00000241001,-,11,31794088,31794089,0.515
562,11,31794089,31794090,P26367,ENST00000241001,-,11,31794089,31794090,6.359
563,11,31794090,31794091,P26367,ENST00000241001,-,11,31794090,31794091,8.901
564,11,31794091,31794092,P26367,ENST00000241001,-,11,31794091,31794092,0.238
565,11,31794092,31794093,P26367,ENST00000241001,-,11,31794092,31794093,8.794
566,11,31794093,31794094,P26367,ENST00000241001,-,11,31794093,31794094,8.794
567,11,31794094,31794095,P26367,ENST00000241001,-,11,31794094,31794095,0.783
568,11,31794095,31794096,P26367,ENST00000241001,-,11,31794095,31794096,6.359
569,11,31794096,31794097,P26367,ENST00000241001,-,11,31794096,31794097,6.333
570,11,31794097,31794098,P26367,ENST00000241001,-,11,31794097,31794098,1.601
571,11,31794098,31794099,P26367,ENST00000241001,-,11,31794098,31794099,6.359
572,11,31794099,31794100,P26367,ENST00000241001,-,11,31794099,31794100,8.794
573,11,31794100,31794101,P26367,ENST00000241001,-,11,31794100,31794101,4.187
574,11,31794101,31794102,P26367,ENST00000241001,-,11,31794101,31794102,8.794
575,11,31794102,31794103,P26367,ENST00000241001,-,11,31794102,31794103,6.359
576,11,31794103,31794104,P26367,ENST00000241001,-,11,31794103,31794104,1.577
577,11,31794104,31794105,P26367,ENST00000241001,-,11,31794104,31794105,8.901
578,11,31794105,31794106,P26367,ENST00000241001,-,11,31794105,31794106,6.359
579,11,31794106,31794107,P26367,ENST00000241001,-,11,31794106,31794107,3.58
580,11,31794107,31794108,P26367,ENST00000241001,-,11,31794107,31794108,6.359
581,11,31794108,31794109,P26367,ENST00000241001,-,11,31794108,31794109,8.901
582,11,31794109,31794110,P26367,ENST00000241001,-,11,31794109,31794110,0.509
583,11,31794110,31794111,P26367,ENST00000241001,-,11,31794110,31794111,6.333
584,11,31794111,31794112,P26367,ENST00000241001,-,11,31794111,31794112,6.333
585,11,31794112,31794113,P26367,ENST00000241001,-,11,31794112,31794113,3.588
