,chr,start,end,PhyloP,P,q
384,11,31800717,31800718,6.307,4.931738039549355e-07,9.58833066803275e-07
385,11,31800718,31800719,2.38,0.004168693834703355,0.005244720734317156
386,11,31800719,31800720,8.827,1.4893610777109153e-09,7.853911032338016e-09
387,11,31800720,31800721,8.827,1.4893610777109153e-09,7.853911032338016e-09
388,11,31800721,31800722,-2.115,0.007673614893618186,0.009423831125354876
389,11,31800722,31800723,8.721,1.9010782799232997e-09,7.853911032338016e-09
390,11,31800723,31800724,8.721,1.9010782799232997e-09,7.853911032338016e-09
391,11,31800724,31800725,2.297,0.0050466129756352816,0.006269731379250912
392,11,31800725,31800726,6.307,4.931738039549355e-07,9.58833066803275e-07
393,11,31800726,31800727,6.282,5.223961889991197e-07,9.670521853479848e-07
394,11,31800727,31800728,8.827,1.4893610777109153e-09,7.853911032338016e-09
395,11,31800728,31800729,8.827,1.4893610777109153e-09,7.853911032338016e-09
396,11,31800729,31800730,6.282,5.223961889991197e-07,9.670521853479848e-07
398,11,31800731,31800732,8.827,1.4893610777109153e-09,7.853911032338016e-09
399,11,31800732,31800733,8.827,1.4893610777109153e-09,7.853911032338016e-09
400,11,31800733,31800734,-3.92,0.00012022644346174131,0.00017078707826599228
401,11,31800734,31800735,8.721,1.9010782799232997e-09,7.853911032338016e-09
402,11,31800735,31800736,8.721,1.9010782799232997e-09,7.853911032338016e-09
403,11,31800736,31800737,1.944,0.01137627285823431,0.013803599175152876
404,11,31800737,31800738,8.827,1.4893610777109153e-09,7.853911032338016e-09
405,11,31800738,31800739,6.931,1.1721953655481304e-07,3.6262521069772947e-07
407,11,31800740,31800741,8.721,1.9010782799232997e-09,7.853911032338016e-09
408,11,31800741,31800742,4.718,1.914255925021086e-05,2.9329297045063023e-05
409,11,31800742,31800743,1.94,0.01148153621496883,0.01392523913839679
410,11,31800743,31800744,8.827,1.4893610777109153e-09,7.853911032338016e-09
411,11,31800744,31800745,8.827,1.4893610777109153e-09,7.853911032338016e-09
412,11,31800745,31800746,8.827,1.4893610777109153e-09,7.853911032338016e-09
413,11,31800746,31800747,8.827,1.4893610777109153e-09,7.853911032338016e-09
414,11,31800747,31800748,6.282,5.223961889991197e-07,9.670521853479848e-07
415,11,31800748,31800749,5.71,1.9498445997580454e-06,3.213599097490521e-06
416,11,31800749,31800750,5.899,1.2618275345906707e-06,2.1604185236920052e-06
417,11,31800750,31800751,6.307,4.931738039549355e-07,9.58833066803275e-07
418,11,31800751,31800752,3.697,0.00020090928126087278,0.0002803214320455794
419,11,31800752,31800753,8.827,1.4893610777109153e-09,7.853911032338016e-09
420,11,31800753,31800754,8.827,1.4893610777109153e-09,7.853911032338016e-09
421,11,31800754,31800755,2.722,0.0018967059212111465,0.00243224200145814
422,11,31800755,31800756,8.721,1.9010782799232997e-09,7.853911032338016e-09
423,11,31800756,31800757,4.666,2.1577444091526645e-05,3.2276522962882946e-05
424,11,31800757,31800758,7.068,8.550667128846841e-08,2.873325630594005e-07
425,11,31800758,31800759,6.307,4.931738039549355e-07,9.58833066803275e-07
426,11,31800759,31800760,8.721,1.9010782799232997e-09,7.853911032338016e-09
427,11,31800760,31800761,1.613,0.024378108183687526,0.028734983777837925
428,11,31800761,31800762,8.827,1.4893610777109153e-09,7.853911032338016e-09
429,11,31800762,31800763,8.827,1.4893610777109153e-09,7.853911032338016e-09
430,11,31800763,31800764,-1.804,0.015703628043335523,0.018756950488178683
431,11,31800764,31800765,6.307,4.931738039549355e-07,9.58833066803275e-07
432,11,31800765,31800766,6.307,4.931738039549355e-07,9.58833066803275e-07
433,11,31800766,31800767,5.896,1.270574105208542e-06,2.1742450561142125e-06
434,11,31800767,31800768,6.282,5.223961889991197e-07,9.670521853479848e-07
436,11,31800769,31800770,7.069,8.531001140175895e-08,2.868204308636347e-07
437,11,31800770,31800771,6.282,5.223961889991197e-07,9.670521853479848e-07
438,11,31800771,31800772,4.662,2.177709772353159e-05,3.2552634046177035e-05
439,11,31800772,31800773,8.827,1.4893610777109153e-09,7.853911032338016e-09
440,11,31800773,31800774,8.827,1.4893610777109153e-09,7.853911032338016e-09
441,11,31800774,31800775,6.307,4.931738039549355e-07,9.58833066803275e-07
442,11,31800775,31800776,1.378,0.041879356511791845,0.048349879974987756
443,11,31800776,31800777,6.282,5.223961889991197e-07,9.670521853479848e-07
444,11,31800777,31800778,8.721,1.9010782799232997e-09,7.853911032338016e-09
445,11,31800778,31800779,1.407,0.039174187710778303,0.045380346261955584
446,11,31800779,31800780,6.307,4.931738039549355e-07,9.58833066803275e-07
447,11,31800780,31800781,6.307,4.931738039549355e-07,9.58833066803275e-07
448,11,31800781,31800782,3.689,0.0002046444636724674,0.00028510334674575693
449,11,31800782,31800783,6.338,4.591980128368685e-07,9.58833066803275e-07
450,11,31800783,31800784,8.871,1.345860354055947e-09,7.853911032338016e-09
451,11,31800784,31800785,3.682,0.0002079696687103696,0.0002893212842541296
452,11,31800785,31800786,6.338,4.591980128368685e-07,9.58833066803275e-07
453,11,31800786,31800787,6.312,4.87528490103386e-07,9.58833066803275e-07
454,11,31800787,31800788,8.871,1.345860354055947e-09,7.853911032338016e-09
455,11,31800788,31800789,6.312,4.87528490103386e-07,9.58833066803275e-07
456,11,31800789,31800790,6.338,4.591980128368685e-07,9.58833066803275e-07
457,11,31800790,31800791,6.97,1.0715193052376071e-07,3.368399329302311e-07
458,11,31800791,31800792,8.871,1.345860354055947e-09,7.853911032338016e-09
459,11,31800792,31800793,8.871,1.345860354055947e-09,7.853911032338016e-09
460,11,31800793,31800794,4.814,1.534616982799294e-05,2.4115055359707976e-05
461,11,31800794,31800795,6.338,4.591980128368685e-07,9.58833066803275e-07
462,11,31800795,31800796,8.871,1.345860354055947e-09,7.853911032338016e-09
463,11,31800796,31800797,3.73,0.00018620871366628676,0.0002618395906424831
464,11,31800797,31800798,8.764,1.7218685749860096e-09,7.853911032338016e-09
465,11,31800798,31800799,8.871,1.345860354055947e-09,7.853911032338016e-09
466,11,31800799,31800800,2.322,0.004764309868054156,0.005941407014596687
467,11,31800800,31800801,8.871,1.345860354055947e-09,7.853911032338016e-09
468,11,31800801,31800802,8.871,1.345860354055947e-09,7.853911032338016e-09
469,11,31800802,31800803,8.871,1.345860354055947e-09,7.853911032338016e-09
470,11,31800803,31800804,6.312,4.87528490103386e-07,9.58833066803275e-07
471,11,31800804,31800805,6.338,4.591980128368685e-07,9.58833066803275e-07
472,11,31800805,31800806,8.871,1.345860354055947e-09,7.853911032338016e-09
473,11,31800806,31800807,6.338,4.591980128368685e-07,9.58833066803275e-07
474,11,31800807,31800808,8.764,1.7218685749860096e-09,7.853911032338016e-09
475,11,31800808,31800809,1.395,0.04027170343254591,0.04659066582405034
476,11,31800809,31800810,6.338,4.591980128368685e-07,9.58833066803275e-07
477,11,31800810,31800811,8.764,1.7218685749860096e-09,7.853911032338016e-09
478,11,31800811,31800812,8.871,1.345860354055947e-09,7.853911032338016e-09
479,11,31800812,31800813,6.338,4.591980128368685e-07,9.58833066803275e-07
480,11,31800813,31800814,6.338,4.591980128368685e-07,9.58833066803275e-07
481,11,31800814,31800815,3.715,0.00019275249131909367,0.00026985071203320407
482,11,31800815,31800816,6.338,4.591980128368685e-07,9.58833066803275e-07
483,11,31800816,31800817,8.871,1.345860354055947e-09,7.853911032338016e-09
484,11,31800817,31800818,3.466,0.0003419794425137087,0.0004652327386505764
485,11,31800818,31800819,8.871,1.345860354055947e-09,7.853911032338016e-09
486,11,31800819,31800820,6.338,4.591980128368685e-07,9.58833066803275e-07
487,11,31800820,31800821,6.312,4.87528490103386e-07,9.58833066803275e-07
488,11,31800821,31800822,8.764,1.7218685749860096e-09,7.853911032338016e-09
489,11,31800822,31800823,8.871,1.345860354055947e-09,7.853911032338016e-09
490,11,31800823,31800824,8.871,1.345860354055947e-09,7.853911032338016e-09
491,11,31800824,31800825,6.312,4.87528490103386e-07,9.58833066803275e-07
492,11,31800825,31800826,8.764,1.7218685749860096e-09,7.853911032338016e-09
493,11,31800826,31800827,8.764,1.7218685749860096e-09,7.853911032338016e-09
494,11,31800827,31800828,6.338,4.591980128368685e-07,9.58833066803275e-07
495,11,31800828,31800829,6.338,4.591980128368685e-07,9.58833066803275e-07
496,11,31800829,31800830,8.764,1.7218685749860096e-09,7.853911032338016e-09
497,11,31800830,31800831,8.871,1.345860354055947e-09,7.853911032338016e-09
498,11,31800831,31800832,8.764,1.7218685749860096e-09,7.853911032338016e-09
500,11,31800833,31800834,6.312,4.87528490103386e-07,9.58833066803275e-07
501,11,31800834,31800835,8.764,1.7218685749860096e-09,7.853911032338016e-09
502,11,31800835,31800836,1.398,0.03999447497610976,0.046286462914315596
503,11,31800836,31800837,6.312,4.87528490103386e-07,9.58833066803275e-07
504,11,31800837,31800838,8.871,1.345860354055947e-09,7.853911032338016e-09
505,11,31800838,31800839,4.717,1.9186687406702912e-05,2.9366823840708865e-05
506,11,31800839,31800840,8.871,1.345860354055947e-09,7.853911032338016e-09
507,11,31800840,31800841,4.711,1.9453600816226613e-05,2.9619135526225058e-05
508,11,31800841,31800842,7.01,9.772372209558111e-08,3.1488934847603305e-07
509,11,31800842,31800843,6.338,4.591980128368685e-07,9.58833066803275e-07
510,11,31800843,31800844,6.338,4.591980128368685e-07,9.58833066803275e-07
511,11,31800844,31800845,4.711,1.9453600816226613e-05,2.9619135526225058e-05
512,11,31800845,31800846,6.312,4.87528490103386e-07,9.58833066803275e-07
513,11,31800846,31800847,6.338,4.591980128368685e-07,9.58833066803275e-07
514,11,31800847,31800848,1.766,0.017139573075084253,0.02037072677418321
515,11,31800848,31800849,8.764,1.7218685749860096e-09,7.853911032338016e-09
516,11,31800849,31800850,6.315,4.841723675840989e-07,9.58833066803275e-07
517,11,31800850,31800851,1.388,0.040926065973001094,0.04730829374037219
518,11,31800851,31800852,8.767,1.7100153150902896e-09,7.853911032338016e-09
519,11,31800852,31800853,6.315,4.841723675840989e-07,9.58833066803275e-07
520,11,31800853,31800854,2.415,0.0038459178204535353,0.004856542195432752
521,11,31800854,31800855,6.315,4.841723675840989e-07,9.58833066803275e-07
522,11,31800855,31800856,8.874,1.3365955165464405e-09,7.853911032338016e-09
523,11,31794629,31794630,8.901,1.2560299636948755e-09,7.853911032338016e-09
524,11,31794630,31794631,6.359,4.375221051582521e-07,9.58833066803275e-07
525,11,31794631,31794632,6.359,4.375221051582521e-07,9.58833066803275e-07
526,11,31794632,31794633,6.359,4.375221051582521e-07,9.58833066803275e-07
527,11,31794633,31794634,7.134,7.345138681571144e-08,2.585292023638446e-07
528,11,31794634,31794635,6.359,4.375221051582521e-07,9.58833066803275e-07
529,11,31794635,31794636,8.901,1.2560299636948755e-09,7.853911032338016e-09
530,11,31794636,31794637,7.139,7.261059574351544e-08,2.5682514335840835e-07
531,11,31794637,31794638,6.333,4.645152752227492e-07,9.58833066803275e-07
532,11,31794638,31794639,4.195,6.382634861905483e-05,9.339773434185919e-05
533,11,31794639,31794640,2.761,0.0017338039977541375,0.002227605308156591
534,11,31794640,31794641,8.794,1.6069412530128755e-09,7.853911032338016e-09
535,11,31794641,31794642,8.901,1.2560299636948755e-09,7.853911032338016e-09
536,11,31794642,31794643,1.639,0.02296148648112362,0.02711120311243618
537,11,31794643,31794644,6.359,4.375221051582521e-07,9.58833066803275e-07
538,11,31794644,31794645,8.901,1.2560299636948755e-09,7.853911032338016e-09
540,11,31794646,31794647,6.333,4.645152752227492e-07,9.58833066803275e-07
541,11,31794647,31794648,6.359,4.375221051582521e-07,9.58833066803275e-07
542,11,31794648,31794649,3.718,0.00019142559250210858,0.0002682055051537434
543,11,31794649,31794650,6.359,4.375221051582521e-07,9.58833066803275e-07
544,11,31794650,31794651,8.794,1.6069412530128755e-09,7.853911032338016e-09
545,11,31794651,31794652,8.901,1.2560299636948755e-09,7.853911032338016e-09
546,11,31794652,31794653,6.359,4.375221051582521e-07,9.58833066803275e-07
547,11,31794653,31794654,8.901,1.2560299636948755e-09,7.853911032338016e-09
549,11,31794655,31794656,6.359,4.375221051582521e-07,9.58833066803275e-07
550,11,31794656,31794657,8.794,1.6069412530128755e-09,7.853911032338016e-09
551,11,31794657,31794658,1.588,0.025822601906345957,0.03036033433301593
552,11,31794658,31794659,8.794,1.6069412530128755e-09,7.853911032338016e-09
553,11,31794659,31794660,6.359,4.375221051582521e-07,9.58833066803275e-07
554,11,31794660,31794661,1.523,0.029991625189876515,0.03510699389324318
555,11,31794661,31794662,6.333,4.645152752227492e-07,9.58833066803275e-07
556,11,31794662,31794663,6.333,4.645152752227492e-07,9.58833066803275e-07
557,11,31794663,31794664,1.853,0.014028137045619582,0.0168717721500669
558,11,31794664,31794665,8.794,1.6069412530128755e-09,7.853911032338016e-09
559,11,31794665,31794666,6.333,4.645152752227492e-07,9.58833066803275e-07
561,11,31794667,31794668,8.794,1.6069412530128755e-09,7.853911032338016e-09
562,11,31794668,31794669,6.359,4.375221051582521e-07,9.58833066803275e-07
563,11,31794669,31794670,1.975,0.010592537251772886,0.012888028897760966
564,11,31794670,31794671,8.901,1.2560299636948755e-09,7.853911032338016e-09
565,11,31794671,31794672,2.942,0.0011428783347897712,0.0015010121226234478
567,11,31794673,31794674,6.359,4.375221051582521e-07,9.58833066803275e-07
568,11,31794674,31794675,6.359,4.375221051582521e-07,9.58833066803275e-07
570,11,31794676,31794677,8.901,1.2560299636948755e-09,7.853911032338016e-09
571,11,31794677,31794678,3.847,0.00014223287871228198,0.00020160631776648672
573,11,31794679,31794680,6.359,4.375221051582521e-07,9.58833066803275e-07
574,11,31794680,31794681,8.794,1.6069412530128755e-09,7.853911032338016e-09
576,11,31794682,31794683,6.333,4.645152752227492e-07,9.58833066803275e-07
577,11,31794683,31794684,8.794,1.6069412530128755e-09,7.853911032338016e-09
578,11,31794684,31794685,5.043,9.057326008981998e-06,1.4741469076899129e-05
579,11,31794685,31794686,6.359,4.375221051582521e-07,9.58833066803275e-07
580,11,31794686,31794687,6.359,4.375221051582521e-07,9.58833066803275e-07
581,11,31794687,31794688,3.602,0.0002500345361696432,0.0003450998428868015
582,11,31794688,31794689,8.901,1.2560299636948755e-09,7.853911032338016e-09
583,11,31794689,31794690,7.026,9.418895965228418e-08,3.079394556111252e-07
584,11,31794690,31794691,7.109,7.780365510398041e-08,2.6707917835217e-07
585,11,31794691,31794692,6.359,4.375221051582521e-07,9.58833066803275e-07
586,11,31794692,31794693,6.359,4.375221051582521e-07,9.58833066803275e-07
587,11,31794693,31794694,3.592,0.00025585858869056453,0.000352862713853784
588,11,31794694,31794695,6.333,4.645152752227492e-07,9.58833066803275e-07
589,11,31794695,31794696,5.854,1.3995873225726179e-06,2.3619630511916856e-06
590,11,31794696,31794697,8.901,1.2560299636948755e-09,7.853911032338016e-09
591,11,31794697,31794698,6.359,4.375221051582521e-07,9.58833066803275e-07
592,11,31794698,31794699,8.794,1.6069412530128755e-09,7.853911032338016e-09
594,11,31794700,31794701,6.333,4.645152752227492e-07,9.58833066803275e-07
595,11,31794701,31794702,8.794,1.6069412530128755e-09,7.853911032338016e-09
597,11,31794703,31794704,8.901,1.2560299636948755e-09,7.853911032338016e-09
598,11,31794704,31794705,1.971,0.010690548792226577,0.013002398359017973
599,11,31794705,31794706,8.901,1.2560299636948755e-09,7.853911032338016e-09
600,11,31794706,31794707,6.333,4.645152752227492e-07,9.58833066803275e-07
601,11,31794707,31794708,6.359,4.375221051582521e-07,9.58833066803275e-07
603,11,31794709,31794710,6.359,4.375221051582521e-07,9.58833066803275e-07
604,11,31794710,31794711,8.794,1.6069412530128755e-09,7.853911032338016e-09
606,11,31794712,31794713,8.794,1.6069412530128755e-09,7.853911032338016e-09
607,11,31794713,31794714,8.901,1.2560299636948755e-09,7.853911032338016e-09
608,11,31794714,31794715,2.897,0.0012676518658578462,0.0016508342416526529
609,11,31794715,31794716,6.359,4.375221051582521e-07,9.58833066803275e-07
610,11,31794716,31794717,8.901,1.2560299636948755e-09,7.853911032338016e-09
612,11,31794718,31794719,6.359,4.375221051582521e-07,9.58833066803275e-07
613,11,31794719,31794720,8.901,1.2560299636948755e-09,7.853911032338016e-09
615,11,31794721,31794722,8.794,1.6069412530128755e-09,7.853911032338016e-09
616,11,31794722,31794723,6.333,4.645152752227492e-07,9.58833066803275e-07
617,11,31794723,31794724,2.184,0.006546361740672747,0.008057283745261773
618,11,31794724,31794725,6.359,4.375221051582521e-07,9.58833066803275e-07
619,11,31794725,31794726,8.901,1.2560299636948755e-09,7.853911032338016e-09
621,11,31794727,31794728,6.359,4.375221051582521e-07,9.58833066803275e-07
622,11,31794728,31794729,8.901,1.2560299636948755e-09,7.853911032338016e-09
624,11,31794730,31794731,8.901,1.2560299636948755e-09,7.853911032338016e-09
625,11,31794731,31794732,8.901,1.2560299636948755e-09,7.853911032338016e-09
626,11,31794732,31794733,-2.372,0.00424619563946313,0.0053380823624778
627,11,31794733,31794734,6.359,4.375221051582521e-07,9.58833066803275e-07
628,11,31794734,31794735,6.359,4.375221051582521e-07,9.58833066803275e-07
629,11,31794735,31794736,2.407,0.003917418771077831,0.004942979633075882
630,11,31794736,31794737,8.794,1.6069412530128755e-09,7.853911032338016e-09
631,11,31794737,31794738,6.333,4.645152752227492e-07,9.58833066803275e-07
633,11,31794739,31794740,8.901,1.2560299636948755e-09,7.853911032338016e-09
634,11,31794740,31794741,6.359,4.375221051582521e-07,9.58833066803275e-07
635,11,31794741,31794742,4.032,9.289663867799363e-05,0.00013278851241113292
636,11,31794742,31794743,6.333,4.645152752227492e-07,9.58833066803275e-07
637,11,31794743,31794744,4.746,1.7947336268325247e-05,2.7992143355129775e-05
638,11,31794744,31794745,2.155,0.006998419960022738,0.008604962959762352
639,11,31794745,31794746,8.794,1.6069412530128755e-09,7.853911032338016e-09
